Country,City,Platform City URL,Hotel Name,MakeMyTrip Link,Booking.com Link,Agoda Link,Hotel Image URL,Image Source Type,Bathtub Amenity Confirmed,Tub / Suite Type,Rating,Reviews Count,Audit Status (Pass/Fix),Reviewer Notes
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Four Seasons Hotel","https://www.makemytrip.com/hotels/four_seasons_hotel-details-mumbai.html","https://www.booking.com/hotel/in/four-seasons-hotel.html","https://www.agoda.com/four-seasons-hotel/hotel/mumbai-in.html","/assets/bathtub-four-seasons-hotel-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Grand Hyatt Hotel And Residences","https://www.makemytrip.com/hotels/grand_hyatt_hotel_and_residences-details-mumbai.html","https://www.booking.com/hotel/in/grand-hyatt-hotel-and-residences.html","https://www.agoda.com/grand-hyatt-hotel-and-residences/hotel/mumbai-in.html","/assets/grand-hyatt-mumbai-hotel-and-residences-with-bathtub.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Grand Hyatt Hotel And Residences Bathtub","https://www.makemytrip.com/hotels/grand_hyatt_hotel_and_residences_bathtub-details-mumbai.html","https://www.booking.com/hotel/in/grand-hyatt-hotel-and-residences-bathtub.html","https://www.agoda.com/grand-hyatt-hotel-and-residences-bathtub/hotel/mumbai-in.html","/assets/grand-hyatt-mumbai-hotel-and-residences-bathtub.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Hilton International Airport Hotel","https://www.makemytrip.com/hotels/hilton_international_airport_hotel-details-mumbai.html","https://www.booking.com/hotel/in/hilton-international-airport-hotel.html","https://www.agoda.com/hilton-international-airport-hotel/hotel/mumbai-in.html","/assets/bathtub-room-hilton-mumbai-international-airport-hotel.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Holiday Inn International Airport An Ihg Hotel","https://www.makemytrip.com/hotels/holiday_inn_international_airport_an_ihg_hotel-details-mumbai.html","https://www.booking.com/hotel/in/holiday-inn-international-airport-an-ihg-hotel.html","https://www.agoda.com/holiday-inn-international-airport-an-ihg-hotel/hotel/mumbai-in.html","/assets/bathtub-room-holiday-inn-mumbai-international-airport-an-ihg-hotel-.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Hotel Bawa Continental","https://www.makemytrip.com/hotels/hotel_bawa_continental-details-mumbai.html","https://www.booking.com/hotel/in/hotel-bawa-continental.html","https://www.agoda.com/hotel-bawa-continental/hotel/mumbai-in.html","/assets/bathtub-hotel-bawa-continental-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Hotel Onn Shelter Inn","https://www.makemytrip.com/hotels/hotel_onn_shelter_inn-details-mumbai.html","https://www.booking.com/hotel/in/hotel-onn-shelter-inn.html","https://www.agoda.com/hotel-onn-shelter-inn/hotel/mumbai-in.html","/assets/bathtub-hotel-onn-shelter-inn-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Hotel Ramee Techome","https://www.makemytrip.com/hotels/hotel_ramee_techome-details-mumbai.html","https://www.booking.com/hotel/in/hotel-ramee-techome.html","https://www.agoda.com/hotel-ramee-techome/hotel/mumbai-in.html","/assets/jacuzzi-hotel-ramee-techome-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Hotel Taj Santacruz","https://www.makemytrip.com/hotels/hotel_taj_santacruz-details-mumbai.html","https://www.booking.com/hotel/in/hotel-taj-santacruz.html","https://www.agoda.com/hotel-taj-santacruz/hotel/mumbai-in.html","/assets/bathtub-hotel-taj-santacruz-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Hotel The St Regis","https://www.makemytrip.com/hotels/hotel_the_st_regis-details-mumbai.html","https://www.booking.com/hotel/in/hotel-the-st-regis.html","https://www.agoda.com/hotel-the-st-regis/hotel/mumbai-in.html","/assets/bathtub-hotel-the-st-regis-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Hotel Vivanta Navi Turbhe","https://www.makemytrip.com/hotels/hotel_vivanta_navi_turbhe-details-mumbai.html","https://www.booking.com/hotel/in/hotel-vivanta-navi-turbhe.html","https://www.agoda.com/hotel-vivanta-navi-turbhe/hotel/mumbai-in.html","/assets/bathtub-hotel-vivanta-navi-mumbai-turbhe.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Onn Shelter Inn","https://www.makemytrip.com/hotels/onn_shelter_inn-details-mumbai.html","https://www.booking.com/hotel/in/onn-shelter-inn.html","https://www.agoda.com/onn-shelter-inn/hotel/mumbai-in.html","/assets/bathtub-onn-shelter-inn-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Ramee Techome","https://www.makemytrip.com/hotels/ramee_techome-details-mumbai.html","https://www.booking.com/hotel/in/ramee-techome.html","https://www.agoda.com/ramee-techome/hotel/mumbai-in.html","/assets/ramee-techome-mumbai-with-jacuzzi-in-room.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Romantic Bathtub Holiday Inn International Airport An Ihg Hotel","https://www.makemytrip.com/hotels/romantic_bathtub_holiday_inn_international_airport_an_ihg_hotel-details-mumbai.html","https://www.booking.com/hotel/in/romantic-bathtub-holiday-inn-international-airport-an-ihg-hotel.html","https://www.agoda.com/romantic-bathtub-holiday-inn-international-airport-an-ihg-hotel/hotel/mumbai-in.html","/assets/romantic-bathtub-holiday-inn-mumbai-international-airport-an-ihg-hotel.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","Taj Santacruz","https://www.makemytrip.com/hotels/taj_santacruz-details-mumbai.html","https://www.booking.com/hotel/in/taj-santacruz.html","https://www.agoda.com/taj-santacruz/hotel/mumbai-in.html","/assets/spabath-room-taj-santacruz-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","The St. Regis","https://www.makemytrip.com/hotels/the_st_regis-details-mumbai.html","https://www.booking.com/hotel/in/the-st-regis.html","https://www.agoda.com/the-st-regis/hotel/mumbai-in.html","/assets/hottub-room-the-st.-regis-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Mumbai","https://www.hotelswithbathtubs.com/india/mumbai","View The St. Regis","https://www.makemytrip.com/hotels/view_the_st_regis-details-mumbai.html","https://www.booking.com/hotel/in/view-the-st-regis.html","https://www.agoda.com/view-the-st-regis/hotel/mumbai-in.html","/assets/spabath-view-the-st.-regis-mumbai.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
