Country,City,Platform City URL,Hotel Name,MakeMyTrip Link,Booking.com Link,Agoda Link,Hotel Image URL,Image Source Type,Bathtub Amenity Confirmed,Tub / Suite Type,Rating,Reviews Count,Audit Status (Pass/Fix),Reviewer Notes
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Adamo The Bellus","https://www.makemytrip.com/hotels/adamo_the_bellus-details-calangute.html","https://www.booking.com/hotel/in/adamo-the-bellus.html","https://www.agoda.com/adamo-the-bellus/hotel/calangute-in.html","/assets/adamo-the-bellus-calangute-with-hottub-in-room.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Alila Diwa A Hyatt Brand","https://www.makemytrip.com/hotels/alila_diwa_a_hyatt_brand-details-goa.html","https://www.booking.com/hotel/in/alila-diwa-a-hyatt-brand.html","https://www.agoda.com/alila-diwa-a-hyatt-brand/hotel/goa-in.html","/assets/alila-diwa-goa-a-hyatt-brand-with-bathtub-room.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Aqua Marina Beach Cottages","https://www.makemytrip.com/hotels/aqua_marina_beach_cottages-details-calangute.html","https://www.booking.com/hotel/in/aqua-marina-beach-cottages.html","https://www.agoda.com/aqua-marina-beach-cottages/hotel/calangute-in.html","/assets/aqua-marina-beach-cottages-calangute-with-bathtub.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Art Resort","https://www.makemytrip.com/hotels/art_resort-details-goa.html","https://www.booking.com/hotel/in/art-resort.html","https://www.agoda.com/art-resort/hotel/goa-in.html","/assets/bathtub-art-resort-goa.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Art Resort Hotel Room","https://www.makemytrip.com/hotels/art_resort_hotel_room-details-goa.html","https://www.booking.com/hotel/in/art-resort-hotel-room.html","https://www.agoda.com/art-resort-hotel-room/hotel/goa-in.html","/assets/art-resort-goa-hotel-room-with-bathtub.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Beach Resort On Beach","https://www.makemytrip.com/hotels/beach_resort_on_beach-details-goa.html","https://www.booking.com/hotel/in/beach-resort-on-beach.html","https://www.agoda.com/beach-resort-on-beach/hotel/goa-in.html","/assets/bathtub-room-goa-beach-resort-on-beach-mandarmani.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Bloomsuites L","https://www.makemytrip.com/hotels/bloomsuites_l-details-calangute.html","https://www.booking.com/hotel/in/bloomsuites-l.html","https://www.agoda.com/bloomsuites-l/hotel/calangute-in.html","/assets/bathtub-bloomsuites-l-calangute.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Calangute Estrela Do Mar Beach Resort A Beach Property","https://www.makemytrip.com/hotels/calangute_estrela_do_mar_beach_resort_a_beach_property-details-calangute.html","https://www.booking.com/hotel/in/calangute-estrela-do-mar-beach-resort-a-beach-property.html","https://www.agoda.com/calangute-estrela-do-mar-beach-resort-a-beach-property/hotel/calangute-in.html","/assets/bathtub-calangute-estrela-do-mar-beach-resort-a-beach-property.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Casa De Boutique Resort","https://www.makemytrip.com/hotels/casa_de_boutique_resort-details-calangute.html","https://www.booking.com/hotel/in/casa-de-boutique-resort.html","https://www.agoda.com/casa-de-boutique-resort/hotel/calangute-in.html","/assets/bath-tub-casa-de-goa-boutique-resort-calangute.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Goa","https://www.hotelswithbathtubs.com/india/goa","Chances Resort And Casino An Indy Resort","https://www.makemytrip.com/hotels/chances_resort_and_casino_an_indy_resort-details-panjim.html","https://www.booking.com/hotel/in/chances-resort-and-casino-an-indy-resort.html","https://www.agoda.com/chances-resort-and-casino-an-indy-resort/hotel/panjim-in.html","/assets/chances-resort-and-casino-an-indy-resort-panjim-with-jacuzzi.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
