Country,City,Platform City URL,Hotel Name,MakeMyTrip Link,Booking.com Link,Agoda Link,Hotel Image URL,Image Source Type,Bathtub Amenity Confirmed,Tub / Suite Type,Rating,Reviews Count,Audit Status (Pass/Fix),Reviewer Notes
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Bathtub Jw Marriott Hotel","https://www.makemytrip.com/hotels/bathtub_jw_marriott_hotel-details-bangalore.html","https://www.booking.com/hotel/in/bathtub-jw-marriott-hotel.html","https://www.agoda.com/bathtub-jw-marriott-hotel/hotel/bangalore-in.html","/assets/room-bathtub-jw-marriott-hotel-bengaluru-bangalore.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Four Seasons Hotel At Embassy One","https://www.makemytrip.com/hotels/four_seasons_hotel_at_embassy_one-details-bangalore.html","https://www.booking.com/hotel/in/four-seasons-hotel-at-embassy-one.html","https://www.agoda.com/four-seasons-hotel-at-embassy-one/hotel/bangalore-in.html","/assets/bathtub-four-seasons-hotel-bengaluru-at-embassy-one-bangalore.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Hotel La Marvella","https://www.makemytrip.com/hotels/hotel_la_marvella-details-bangalore.html","https://www.booking.com/hotel/in/hotel-la-marvella.html","https://www.agoda.com/hotel-la-marvella/hotel/bangalore-in.html","/assets/bathtub-hotel-la-marvella-bengaluru-bangalore.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Hotel Luho 41 Penthouse","https://www.makemytrip.com/hotels/hotel_luho_41_penthouse-details-koramangala.html","https://www.booking.com/hotel/in/hotel-luho-41-penthouse.html","https://www.agoda.com/hotel-luho-41-penthouse/hotel/koramangala-in.html","/assets/bathtub-hotel-koramangala-luho-41-penthouse.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Hotel Oakwood Premier Prestige","https://www.makemytrip.com/hotels/hotel_oakwood_premier_prestige-details-bangalore.html","https://www.booking.com/hotel/in/hotel-oakwood-premier-prestige.html","https://www.agoda.com/hotel-oakwood-premier-prestige/hotel/bangalore-in.html","/assets/bathtub-hotel-oakwood-premier-prestige-bangalore.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Hotel Room Luho 41 Penthouse","https://www.makemytrip.com/hotels/hotel_room_luho_41_penthouse-details-koramangala.html","https://www.booking.com/hotel/in/hotel-room-luho-41-penthouse.html","https://www.agoda.com/hotel-room-luho-41-penthouse/hotel/koramangala-in.html","/assets/bathtub-hotel-room-luho-41-penthouse-koramangala.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Hotel Seasons Suites","https://www.makemytrip.com/hotels/hotel_seasons_suites-details-koramangala.html","https://www.booking.com/hotel/in/hotel-seasons-suites.html","https://www.agoda.com/hotel-seasons-suites/hotel/koramangala-in.html","/assets/bathtub-hotel-seasons-suites-koramangala.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Hotel The Lalit Ashok","https://www.makemytrip.com/hotels/hotel_the_lalit_ashok-details-bangalore.html","https://www.booking.com/hotel/in/hotel-the-lalit-ashok.html","https://www.agoda.com/hotel-the-lalit-ashok/hotel/bangalore-in.html","/assets/jacuzzi-hotel-the-lalit-ashok-bangalore.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Hotel The Oberoi","https://www.makemytrip.com/hotels/hotel_the_oberoi-details-bangalore.html","https://www.booking.com/hotel/in/hotel-the-oberoi.html","https://www.agoda.com/hotel-the-oberoi/hotel/bangalore-in.html","/assets/bathtub-hotel-the-oberoi-bengaluru-bangalore.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
"India","Bangalore","https://www.hotelswithbathtubs.com/india/bangalore","Jw Marriott Hotel","https://www.makemytrip.com/hotels/jw_marriott_hotel-details-bangalore.html","https://www.booking.com/hotel/in/jw-marriott-hotel.html","https://www.agoda.com/jw-marriott-hotel/hotel/bangalore-in.html","/assets/bathtub-jw-marriott-hotel-bengaluru-bangalore.webp","Verified Blob Storage","YES","Bathtub / Jacuzzi Suite","4.8","100+","READY FOR REVIEW",""
